N2_id,X,Y,cost_mean,cost_max
20535,896923.66,6272768.728,235.714285714286,800
20536,896940.67,6272765.455,255.714285714286,800
20537,896957.68,6272762.181,235.714285714286,800
20538,896974.69,6272758.908,348.571428571429,800
20539,896991.7,6272755.634,594.285714285714,800
20540,897008.71,6272752.36,292.857142857143,1000
20541,897025.72,6272749.087,151.428571428571,1000
20542,897042.73,6272745.813,92.8571428571429,300
20543,897059.74,6272742.54,132.857142857143,300
20544,897076.75,6272739.266,151.571428571429,300
20545,897093.76,6272735.992,87.7142857142857,300
20546,897110.77,6272732.719,514.285714285714,800
20547,897127.78,6272729.445,300,300
20548,897144.79,6272726.172,442.857142857143,800
20549,897161.8,6272722.898,657.142857142857,800
20550,897178.81,6272719.625,800,800
20551,897195.82,6272716.351,800,800
20552,897212.83,6272713.077,800,800
20553,897229.84,6272709.804,657.142857142857,800
20554,897246.85,6272706.53,942.857142857143,1000
20555,897263.86,6272703.257,1000,1000
20556,897280.87,6272699.983,1000,1000
20557,897297.88,6272696.71,1000,1000
20558,897314.89,6272693.436,1000,1000
20559,897331.9,6272690.162,1000,1000
20560,897348.91,6272686.889,1000,1000
20561,897365.92,6272683.615,542.857142857143,1000
20562,897382.93,6272680.342,1000,1000
20563,897399.94,6272677.068,1000,1000
20564,897416.95,6272673.795,1000,1000
20565,897433.96,6272670.521,1000,1000
20566,897450.97,6272667.247,585.714285714286,800
20567,897467.98,6272663.974,900,1000
20568,897484.99,6272660.7,900,1000
20569,897502,6272657.427,517.142857142857,1000
20570,897519.01,6272654.153,800,800
20571,897536.02,6272650.879,687.142857142857,800
20572,897553.03,6272647.606,800,800
20573,897570.04,6272644.332,360,800
20574,897587.05,6272641.059,758.571428571429,1000
20575,897604.06,6272637.785,717.142857142857,1000
20576,897621.07,6272634.512,1000,1000
20577,897638.08,6272631.238,657.142857142857,800
20578,897655.09,6272627.964,585.714285714286,800
20579,897672.1,6272624.691,600,1000
20580,897689.11,6272621.417,600,1000
20581,897706.12,6272618.144,300,300
20582,897723.13,6272614.87,300,300
20583,897740.14,6272611.597,500,1000
20584,897757.15,6272608.323,701.428571428571,1000
20585,897774.16,6272605.049,600,1000
20586,897791.17,6272601.776,942.857142857143,1000
20587,897808.18,6272598.502,800,800
20588,897825.19,6272595.229,800,800
20589,897842.2,6272591.955,900,1000
20590,897859.21,6272588.682,275.714285714286,1000
20591,897876.22,6272585.408,358.571428571429,1000
20592,897893.23,6272582.134,900,1000
20593,897910.24,6272578.861,800,800
20594,897927.25,6272575.587,842.857142857143,1000
20595,897944.26,6272572.314,900,1000
20858,896350.99,6272909.492,2.28571428571429,10
20859,896368,6272906.218,86.4285714285714,300
20860,896385.01,6272902.945,134.285714285714,300
20861,896402.02,6272899.671,6.14285714285714,10
20862,896419.03,6272896.398,1,1
20863,896436.04,6272893.124,1,1
20864,896453.05,6272889.851,3.57142857142857,10
20865,896470.06,6272886.577,3.57142857142857,10
20866,896487.07,6272883.303,27.4285714285714,150
20867,896504.08,6272880.03,110,150
20868,896521.09,6272876.756,66.1428571428571,150
20869,896538.1,6272873.483,586,1000
20870,896555.11,6272870.209,400,1000
20871,896572.12,6272866.936,92.8571428571429,300
20872,896589.13,6272863.662,800,1000
20873,896606.14,6272860.388,900,1000
20874,896623.15,6272857.115,434.285714285714,1000
20875,896640.16,6272853.841,275.714285714286,1000
20876,896657.17,6272850.568,175.714285714286,300
20877,896674.18,6272847.294,500,1000
20878,896691.19,6272844.02,134.285714285714,300
20879,896708.2,6272840.747,92.8571428571429,300
20880,896725.21,6272837.473,134.285714285714,300
20881,896742.22,6272834.2,417.142857142857,1000
20882,896759.23,6272830.926,300,300
20883,896776.24,6272827.653,134.285714285714,300
20884,896793.25,6272824.379,728.571428571429,800
20885,896810.26,6272821.105,360,800
20886,896827.27,6272817.832,415.857142857143,1000
20887,896844.28,6272814.558,290.285714285714,1000
20888,896861.29,6272811.285,45,300
20889,896878.3,6272808.011,2.28571428571429,10
20890,896895.31,6272804.738,1,1
20891,896912.32,6272801.464,231.857142857143,800
20892,896929.33,6272798.19,348.571428571429,800
20893,896946.34,6272794.917,235.714285714286,800
20894,896963.35,6272791.643,122.857142857143,800
20895,896980.36,6272788.37,30,150
20896,896997.37,6272785.096,388.571428571429,800
20897,897014.38,6272781.823,90,150
20898,897031.39,6272778.549,110,150
20899,897048.4,6272775.275,10,10
20900,897065.41,6272772.002,6.14285714285714,10
20901,897082.42,6272768.728,7.42857142857143,10
20902,897099.43,6272765.455,10,10
20903,897116.44,6272762.181,247.142857142857,800
20904,897133.45,6272758.908,800,800
20905,897150.46,6272755.634,857.142857142857,1000
20906,897167.47,6272752.36,842.857142857143,1000
20907,897184.48,6272749.087,900,1000
20908,897201.49,6272745.813,500,1000
20909,897218.5,6272742.54,657.142857142857,800
20910,897235.51,6272739.266,728.571428571429,800
20911,897252.52,6272735.992,814.285714285714,1000
20912,897269.53,6272732.719,1000,1000
20913,897286.54,6272729.445,1000,1000
20914,897303.55,6272726.172,1000,1000
20915,897320.56,6272722.898,1000,1000
20916,897337.57,6272719.625,1000,1000
20917,897354.58,6272716.351,800,1000
20918,897371.59,6272713.077,642.857142857143,1000
20919,897388.6,6272709.804,728.571428571429,800
20920,897405.61,6272706.53,544.285714285714,800
20921,897422.62,6272703.257,757.142857142857,1000
20922,897439.63,6272699.983,757.142857142857,1000
20923,897456.64,6272696.71,728.571428571429,800
20924,897473.65,6272693.436,800,800
20925,897490.66,6272690.162,857.142857142857,1000
20926,897507.67,6272686.889,660,1000
20927,897524.68,6272683.615,317.142857142857,1000
20928,897541.69,6272680.342,800,1000
20929,897558.7,6272677.068,900,1000
20930,897575.71,6272673.795,1000,1000
20931,897592.72,6272670.521,900,1000
20932,897609.73,6272667.247,800,1000
20933,897626.74,6272663.974,800,1000
20934,897643.75,6272660.7,334.285714285714,1000
20935,897660.76,6272657.427,531.428571428571,1000
20936,897677.77,6272654.153,585.714285714286,800
20937,897694.78,6272650.879,800,1000
20938,897711.79,6272647.606,600,1000
20939,897728.8,6272644.332,300,300
20940,897745.81,6272641.059,657.142857142857,800
20941,897762.82,6272637.785,600,1000
20942,897779.83,6272634.512,900,1000
20943,897796.84,6272631.238,800,800
20944,897813.85,6272627.964,800,800
20945,897830.86,6272624.691,942.857142857143,1000
20946,897847.87,6272621.417,334.285714285714,1000
20947,897864.88,6272618.144,842.857142857143,1000
20948,897881.89,6272614.87,785.714285714286,1000
20949,897898.9,6272611.597,885.714285714286,1000
20950,897915.91,6272608.323,800,800
20951,897932.92,6272605.049,258.571428571429,300
20952,897949.93,6272601.776,300,300
21216,896373.67,6272935.681,800,800
21217,896390.68,6272932.407,728.571428571429,800
21218,896407.69,6272929.133,585.714285714286,800
21219,896424.7,6272925.86,387.428571428571,800
21220,896441.71,6272922.586,273.285714285714,800
21221,896458.72,6272919.313,137.714285714286,800
21222,896475.73,6272916.039,30,150
21223,896492.74,6272912.766,26.1428571428571,150
21224,896509.75,6272909.492,50,150
21225,896526.76,6272906.218,130,150
21226,896543.77,6272902.945,130,150
21227,896560.78,6272899.671,231.857142857143,800
21228,896577.79,6272896.398,258.571428571429,300
21229,896594.8,6272893.124,300,300
21230,896611.81,6272889.851,217.142857142857,300
21231,896628.82,6272886.577,90.2857142857143,300
21232,896645.83,6272883.303,47.5714285714286,300
21233,896662.84,6272880.03,10,10
21234,896679.85,6272876.756,134.285714285714,300
21235,896696.86,6272873.483,475.714285714286,1000
21236,896713.87,6272870.209,617.142857142857,1000
21237,896730.88,6272866.936,300,300
21238,896747.89,6272863.662,1000,1000
21239,896764.9,6272860.388,10,10
21240,896781.91,6272857.115,390,800
21241,896798.92,6272853.841,687.142857142857,800
21242,896815.93,6272850.568,461.428571428571,800
21243,896832.94,6272847.294,348.571428571429,800
21244,896849.95,6272844.02,255.714285714286,800
21245,896866.96,6272840.747,30,150
21246,896883.97,6272837.473,112.857142857143,300
21247,896900.98,6272834.2,215.857142857143,300
21248,896917.99,6272830.926,337.142857142857,1000
21249,896935,6272827.653,700,1000
21250,896952.01,6272824.379,600,1000
21251,896969.02,6272821.105,1000,1000
21252,896986.03,6272817.832,1000,1000
21253,897003.04,6272814.558,900,1000
21254,897020.05,6272811.285,615.714285714286,800
21255,897037.06,6272808.011,371.428571428571,800
21256,897054.07,6272804.738,1000,1000
21257,897071.08,6272801.464,217.142857142857,300
21258,897088.09,6272798.19,1000,1000
21259,897105.1,6272794.917,800,1000
21260,897122.11,6272791.643,900,1000
21261,897139.12,6272788.37,714.285714285714,1000
21262,897156.13,6272785.096,900,1000
21263,897173.14,6272781.823,300,300
21264,897190.15,6272778.549,700,1000
21265,897207.16,6272775.275,800,1000
21266,897224.17,6272772.002,800,800
21267,897241.18,6272768.728,657.142857142857,800
21268,897258.19,6272765.455,544.285714285714,800
21269,897275.2,6272762.181,728.571428571429,800
21270,897292.21,6272758.908,757.142857142857,1000
21271,897309.22,6272755.634,657.142857142857,800
21272,897326.23,6272752.36,657.142857142857,800
21273,897343.24,6272749.087,401.428571428571,800
21274,897360.25,6272745.813,134.285714285714,300
21275,897377.26,6272742.54,134.285714285714,300
21276,897394.27,6272739.266,288.571428571429,800
21277,897411.28,6272735.992,471.428571428571,1000
21278,897428.29,6272732.719,600,1000
21279,897445.3,6272729.445,400,1000
21280,897462.31,6272726.172,900,1000
21281,897479.32,6272722.898,685.714285714286,1000
21282,897496.33,6272719.625,771.428571428571,1000
21283,897513.34,6272716.351,800,1000
21284,897530.35,6272713.077,600,1000
21285,897547.36,6272709.804,600,1000
21286,897564.37,6272706.53,717.142857142857,1000
21287,897581.38,6272703.257,300,300
21288,897598.39,6272699.983,300,300
21289,897615.4,6272696.71,658.571428571429,1000
21290,897632.41,6272693.436,1000,1000
21291,897649.42,6272690.162,1000,1000
21292,897666.43,6272686.889,175.714285714286,300
21293,897683.44,6272683.615,544.285714285714,800
21294,897700.45,6272680.342,472.857142857143,800
21295,897717.46,6272677.068,300,300
21296,897734.47,6272673.795,400,1000
21297,897751.48,6272670.521,828.571428571429,1000
21298,897768.49,6272667.247,1000,1000
21299,897785.5,6272663.974,857.142857142857,1000
21300,897802.51,6272660.7,800,800
21301,897819.52,6272657.427,728.571428571429,800
21302,897836.53,6272654.153,885.714285714286,1000
21303,897853.54,6272650.879,830,1000
21304,897870.55,6272647.606,1000,1000
21305,897887.56,6272644.332,942.857142857143,1000
21306,897904.57,6272641.059,828.571428571429,1000
21307,897921.58,6272637.785,574.285714285714,800
21308,897938.59,6272634.512,405.714285714286,1000
21571,896379.34,6272965.143,300,300
21572,896396.35,6272961.869,300,300
21573,896413.36,6272958.596,258.571428571429,300
21574,896430.37,6272955.322,657.142857142857,800
21575,896447.38,6272952.048,205.714285714286,800
21576,896464.39,6272948.775,347.285714285714,800
21577,896481.4,6272945.501,458.857142857143,800
21578,896498.41,6272942.228,687.142857142857,800
21579,896515.42,6272938.954,800,800
21580,896532.43,6272935.681,800,800
21581,896549.44,6272932.407,800,800
21582,896566.45,6272929.133,707.142857142857,800
21583,896583.46,6272925.86,800,800
21584,896600.47,6272922.586,460.142857142857,800
21585,896617.48,6272919.313,121.571428571429,800
21586,896634.49,6272916.039,119,800
21587,896651.5,6272912.766,1000,1000
21588,896668.51,6272909.492,1000,1000
21589,896685.52,6272906.218,858.571428571429,1000
21590,896702.53,6272902.945,658.571428571429,1000
21591,896719.54,6272899.671,758.571428571429,1000
21592,896736.55,6272896.398,360,800
21593,896753.56,6272893.124,800,800
21594,896770.57,6272889.851,461.428571428571,800
21595,896787.58,6272886.577,408.571428571429,800
21596,896804.59,6272883.303,30,150
21597,896821.6,6272880.03,71.4285714285714,300
21598,896838.61,6272876.756,417.142857142857,1000
21599,896855.62,6272873.483,800,1000
21600,896872.63,6272870.209,900,1000
21601,896889.64,6272866.936,800,1000
21602,896906.65,6272863.662,300,300
21603,896923.66,6272860.388,300,300
21604,896940.67,6272857.115,700,1000
21605,896957.68,6272853.841,1000,1000
21606,896974.69,6272850.568,900,1000
21607,896991.7,6272847.294,400,1000
21608,897008.71,6272844.02,258.571428571429,300
21609,897025.72,6272840.747,417.142857142857,1000
21610,897042.73,6272837.473,657.142857142857,800
21611,897059.74,6272834.2,660,1000
21612,897076.75,6272830.926,560,1000
21613,897093.76,6272827.653,531.428571428571,1000
21614,897110.77,6272824.379,542.857142857143,1000
21615,897127.78,6272821.105,800,1000
21616,897144.79,6272817.832,800,1000
21617,897161.8,6272814.558,431.428571428571,800
21618,897178.81,6272811.285,134.285714285714,300
21619,897195.82,6272808.011,375.714285714286,1000
21620,897212.83,6272804.738,614.285714285714,1000
21621,897229.84,6272801.464,502.857142857143,800
21622,897246.85,6272798.19,7.42857142857143,10
21623,897263.86,6272794.917,2.28571428571429,10
21624,897280.87,6272791.643,2.28571428571429,10
21625,897297.88,6272788.37,2.28571428571429,10
21626,897314.89,6272785.096,1,1
21627,897331.9,6272781.823,48.8571428571429,300
21628,897348.91,6272778.549,375.714285714286,1000
21629,897365.92,6272775.275,134.285714285714,300
21630,897382.93,6272772.002,500,1000
21631,897399.94,6272768.728,900,1000
21632,897416.95,6272765.455,857.142857142857,1000
21633,897433.96,6272762.181,900,1000
21634,897450.97,6272758.908,375.714285714286,1000
21635,897467.98,6272755.634,175.714285714286,300
21636,897484.99,6272752.36,300,300
21637,897502,6272749.087,614.285714285714,1000
21638,897519.01,6272745.813,900,1000
21639,897536.02,6272742.54,900,1000
21640,897553.03,6272739.266,900,1000
21641,897570.04,6272735.992,600,1000
21642,897587.05,6272732.719,458.571428571429,1000
21643,897604.06,6272729.445,300,300
21644,897621.07,6272726.172,700,1000
21645,897638.08,6272722.898,300,300
21646,897655.09,6272719.625,300,300
21647,897672.1,6272716.351,134.285714285714,300
21648,897689.11,6272713.077,175.714285714286,300
21649,897706.12,6272709.804,728.571428571429,800
21650,897723.13,6272706.53,371.428571428571,800
21651,897740.14,6272703.257,300,300
21652,897757.15,6272699.983,600,1000
21653,897774.16,6272696.71,300,300
21654,897791.17,6272693.436,800,800
21655,897808.18,6272690.162,800,800
21656,897825.19,6272686.889,842.857142857143,1000
21657,897842.2,6272683.615,914.285714285714,1000
21658,897859.21,6272680.342,801.428571428571,1000
21659,897876.22,6272677.068,575.714285714286,1000
21660,897893.23,6272673.795,1000,1000
21661,897910.24,6272670.521,914.285714285714,1000
21662,897927.25,6272667.247,942.857142857143,1000
21663,897944.26,6272663.974,900,1000
21927,896402.02,6272991.331,258.571428571429,300
21928,896419.03,6272988.058,175.714285714286,300
21929,896436.04,6272984.784,757.142857142857,1000
21930,896453.05,6272981.511,617.142857142857,1000
21931,896470.06,6272978.237,300,300
21932,896487.07,6272974.964,87.7142857142857,300
21933,896504.08,6272971.69,51.4285714285714,300
21934,896521.09,6272968.416,658.571428571429,1000
21935,896538.1,6272965.143,758.571428571429,1000
21936,896555.11,6272961.869,744.285714285714,1000
21937,896572.12,6272958.596,700,1000
21938,896589.13,6272955.322,600,1000
21939,896606.14,6272952.048,514.285714285714,800
21940,896623.15,6272948.775,714.285714285714,1000
21941,896640.16,6272945.501,644.285714285714,1000
21942,896657.17,6272942.228,800,800
21943,896674.18,6272938.954,800,800
21944,896691.19,6272935.681,800,800
21945,896708.2,6272932.407,687.142857142857,800
21946,896725.21,6272929.133,800,800
21947,896742.22,6272925.86,594.285714285714,800
21948,896759.23,6272922.586,142.857142857143,800
