from,to,from_x,from_y,to_x,to_y
60,192,890974.361,6251308.49,891245.3657,6253164.735
60,189,890974.361,6251308.49,899142.4554,6252598.436
60,185,890974.361,6251308.49,899255.6088,6249530.409
60,184,890974.361,6251308.49,896259.7889,6247501.291
60,182,890974.361,6251308.49,898140.7095,6250264.237
60,181,890974.361,6251308.49,896109.477,6249277.96
60,180,890974.361,6251308.49,894782.8435,6252089.149
60,179,890974.361,6251308.49,893572.6591,6250200.509
60,178,890974.361,6251308.49,887648.8491,6254456.912
60,177,890974.361,6251308.49,893031.9905,6248778.506
60,176,890974.361,6251308.49,895189.3055,6244277.833
60,175,890974.361,6251308.49,894474.0396,6248609.383
60,173,890974.361,6251308.49,897817.951,6248248.827
60,171,890974.361,6251308.49,895931.1183,6251813.658
60,170,890974.361,6251308.49,897221.6731,6254280.26
60,169,890974.361,6251308.49,893041.6517,6244378.633
60,167,890974.361,6251308.49,894828.0179,6249954.883
60,166,890974.361,6251308.49,895291.0231,6251467.41
60,165,890974.361,6251308.49,893782.4458,6252279.328
60,164,890974.361,6251308.49,894740.5409,6251293.16
60,163,890974.361,6251308.49,894164.4941,6251897.209
60,162,890974.361,6251308.49,896776.7877,6252796.681
60,161,890974.361,6251308.49,890993.371,6253728.532
60,160,890974.361,6251308.49,896488.4487,6248556.281
60,154,890974.361,6251308.49,894749.1433,6243568.352
60,152,890974.361,6251308.49,897286.6513,6247185.555
60,151,890974.361,6251308.49,896631.6547,6247762.015
60,149,890974.361,6251308.49,895735.968,6253146.208
60,148,890974.361,6251308.49,891372.3166,6254184.236
60,144,890974.361,6251308.49,895958.0381,6253459.031
60,143,890974.361,6251308.49,897767.2279,6247251.124
60,136,890974.361,6251308.49,895099.7515,6249659.798
60,135,890974.361,6251308.49,896114.4621,6247824.183
60,134,890974.361,6251308.49,892567.1836,6244281.507
60,131,890974.361,6251308.49,893879.1175,6247855.605
60,129,890974.361,6251308.49,892023.3448,6255575.88
60,128,890974.361,6251308.49,895263.7109,6247423.294
60,127,890974.361,6251308.49,897487.6186,6250156.936
60,125,890974.361,6251308.49,893249.3762,6244927.335
60,124,890974.361,6251308.49,899112.5379,6254097.162
60,122,890974.361,6251308.49,899076.1026,6253026.675
60,120,890974.361,6251308.49,895396.9513,6247783.149
60,119,890974.361,6251308.49,893593.292,6243572.637
60,115,890974.361,6251308.49,898797.9989,6249686.688
60,113,890974.361,6251308.49,892716.6781,6253417.617
60,112,890974.361,6251308.49,887059.2441,6255155.552
60,110,890974.361,6251308.49,890859.8999,6255949.775
60,106,890974.361,6251308.49,892999.4991,6251972.58
60,105,890974.361,6251308.49,897200.104,6253609.11
60,103,890974.361,6251308.49,895177.0332,6248868.822
60,101,890974.361,6251308.49,899260.222,6252858.947
60,100,890974.361,6251308.49,896307.021,6248669.911
60,98,890974.361,6251308.49,895781.1484,6248121.332
60,96,890974.361,6251308.49,898380.303,6252031.261
60,95,890974.361,6251308.49,896593.139,6249091.066
60,94,890974.361,6251308.49,892809.9,6243348
60,92,890974.361,6251308.49,894567.2561,6245376.225
60,91,890974.361,6251308.49,892291.405,6253068.862
60,90,890974.361,6251308.49,893016.4,6250461.1
60,89,890974.361,6251308.49,893389.241,6243986.462
60,87,890974.361,6251308.49,891066.186,6253279.483
60,84,890974.361,6251308.49,892958.915,6252347.393
60,83,890974.361,6251308.49,891936.9185,6251109.496
60,82,890974.361,6251308.49,894713.221,6250499.28
60,81,890974.361,6251308.49,887809.781,6254170.987
60,80,890974.361,6251308.49,896036.539,6250234.585
60,79,890974.361,6251308.49,891317.5765,6245116.95
60,78,890974.361,6251308.49,898218.726,6251175.439
60,77,890974.361,6251308.49,894529.7,6248105.3
60,75,890974.361,6251308.49,893485.1986,6243047.434
60,74,890974.361,6251308.49,891481.2,6246616
60,73,890974.361,6251308.49,894261.789,6244198.102
60,72,890974.361,6251308.49,891798.608,6253877.724
60,71,890974.361,6251308.49,897281.479,6245629.767
60,69,890974.361,6251308.49,893897.244,6243347.565
60,68,890974.361,6251308.49,895042.932,6243817.841
60,67,890974.361,6251308.49,892512.4,6245621.7
60,66,890974.361,6251308.49,895165.897,6245720.823
60,65,890974.361,6251308.49,894486.781,6248894.943
60,64,890974.361,6251308.49,894855.983,6247409.194
60,62,890974.361,6251308.49,895878.92,6247215.69
60,61,890974.361,6251308.49,895664.219,6245175.359
59,194,893477.193,6247457.289,899962.6971,6251047.65
59,193,893477.193,6247457.289,898360.8419,6249231.89
59,192,893477.193,6247457.289,891245.3657,6253164.735
59,189,893477.193,6247457.289,899142.4554,6252598.436
59,188,893477.193,6247457.289,899652.3352,6251059.146
59,187,893477.193,6247457.289,894884.4415,6241468.28
59,185,893477.193,6247457.289,899255.6088,6249530.409
59,184,893477.193,6247457.289,896259.7889,6247501.291
59,183,893477.193,6247457.289,893999.1711,6241492.247
59,182,893477.193,6247457.289,898140.7095,6250264.237
59,181,893477.193,6247457.289,896109.477,6249277.96
59,180,893477.193,6247457.289,894782.8435,6252089.149
59,179,893477.193,6247457.289,893572.6591,6250200.509
59,177,893477.193,6247457.289,893031.9905,6248778.506
59,176,893477.193,6247457.289,895189.3055,6244277.833
59,175,893477.193,6247457.289,894474.0396,6248609.383
59,174,893477.193,6247457.289,895066.1113,6243303.233
59,173,893477.193,6247457.289,897817.951,6248248.827
59,171,893477.193,6247457.289,895931.1183,6251813.658
59,170,893477.193,6247457.289,897221.6731,6254280.26
59,169,893477.193,6247457.289,893041.6517,6244378.633
59,168,893477.193,6247457.289,898248.009,6245355.938
59,167,893477.193,6247457.289,894828.0179,6249954.883
59,166,893477.193,6247457.289,895291.0231,6251467.41
59,165,893477.193,6247457.289,893782.4458,6252279.328
59,164,893477.193,6247457.289,894740.5409,6251293.16
59,163,893477.193,6247457.289,894164.4941,6251897.209
59,162,893477.193,6247457.289,896776.7877,6252796.681
59,161,893477.193,6247457.289,890993.371,6253728.532
59,160,893477.193,6247457.289,896488.4487,6248556.281
59,159,893477.193,6247457.289,900195.4364,6248526.496
59,157,893477.193,6247457.289,899730.7909,6245873.57
59,156,893477.193,6247457.289,897882.4761,6244654.36
59,155,893477.193,6247457.289,900153.4479,6248867.131
59,154,893477.193,6247457.289,894749.1433,6243568.352
59,153,893477.193,6247457.289,898500.9082,6246755.937
59,152,893477.193,6247457.289,897286.6513,6247185.555
59,151,893477.193,6247457.289,896631.6547,6247762.015
59,150,893477.193,6247457.289,900202.6795,6246895.042
59,149,893477.193,6247457.289,895735.968,6253146.208
59,148,893477.193,6247457.289,891372.3166,6254184.236
59,145,893477.193,6247457.289,894359.9643,6241527.721
59,144,893477.193,6247457.289,895958.0381,6253459.031
59,143,893477.193,6247457.289,897767.2279,6247251.124
59,142,893477.193,6247457.289,899303.8602,6247252.014
59,141,893477.193,6247457.289,899681.8593,6247197.84
59,140,893477.193,6247457.289,893836.6856,6241379.327
59,139,893477.193,6247457.289,900263.7652,6246510.953
59,138,893477.193,6247457.289,894425.1735,6243088.405
59,137,893477.193,6247457.289,899756.3707,6251531.358
59,136,893477.193,6247457.289,895099.7515,6249659.798
59,135,893477.193,6247457.289,896114.4621,6247824.183
59,134,893477.193,6247457.289,892567.1836,6244281.507
59,133,893477.193,6247457.289,900728.7969,6246903.486
59,132,893477.193,6247457.289,894924.647,6240403.477
59,131,893477.193,6247457.289,893879.1175,6247855.605
59,130,893477.193,6247457.289,893382.7607,6241867.198
59,129,893477.193,6247457.289,892023.3448,6255575.88
59,128,893477.193,6247457.289,895263.7109,6247423.294
59,127,893477.193,6247457.289,897487.6186,6250156.936
59,125,893477.193,6247457.289,893249.3762,6244927.335
59,122,893477.193,6247457.289,899076.1026,6253026.675
59,121,893477.193,6247457.289,898887.4503,6247539.568
59,120,893477.193,6247457.289,895396.9513,6247783.149
59,119,893477.193,6247457.289,893593.292,6243572.637
59,118,893477.193,6247457.289,894045.3462,6241639.035
59,116,893477.193,6247457.289,895444.2526,6243478.332
59,115,893477.193,6247457.289,898797.9989,6249686.688
59,114,893477.193,6247457.289,897966.3836,6245337.298
59,113,893477.193,6247457.289,892716.6781,6253417.617
59,111,893477.193,6247457.289,899975.3757,6252197.331
59,109,893477.193,6247457.289,891444.0051,6239794.674
59,107,893477.193,6247457.289,899641.6743,6251421.266
59,106,893477.193,6247457.289,892999.4991,6251972.58
59,105,893477.193,6247457.289,897200.104,6253609.11
59,103,893477.193,6247457.289,895177.0332,6248868.822
59,102,893477.193,6247457.289,895112.6536,6243116.88
59,101,893477.193,6247457.289,899260.222,6252858.947
59,100,893477.193,6247457.289,896307.021,6248669.911
59,99,893477.193,6247457.289,897718.9648,6244490.821
59,98,893477.193,6247457.289,895781.1484,6248121.332
59,97,893477.193,6247457.289,901763.6392,6248361.94
59,96,893477.193,6247457.289,898380.303,6252031.261
59,95,893477.193,6247457.289,896593.139,6249091.066
59,94,893477.193,6247457.289,892809.9,6243348
59,93,893477.193,6247457.289,896612.597,6241831.259
59,92,893477.193,6247457.289,894567.2561,6245376.225
59,91,893477.193,6247457.289,892291.405,6253068.862
59,90,893477.193,6247457.289,893016.4,6250461.1
59,89,893477.193,6247457.289,893389.241,6243986.462
59,88,893477.193,6247457.289,898113.833,6245597.724
59,87,893477.193,6247457.289,891066.186,6253279.483
59,86,893477.193,6247457.289,896260.6064,6243816.926
59,85,893477.193,6247457.289,894207.494,6241782.413
59,84,893477.193,6247457.289,892958.915,6252347.393
59,83,893477.193,6247457.289,891936.9185,6251109.496
59,82,893477.193,6247457.289,894713.221,6250499.28
59,80,893477.193,6247457.289,896036.539,6250234.585
59,79,893477.193,6247457.289,891317.5765,6245116.95
59,78,893477.193,6247457.289,898218.726,6251175.439
59,77,893477.193,6247457.289,894529.7,6248105.3
59,76,893477.193,6247457.289,898620.7,6247103.47
59,75,893477.193,6247457.289,893485.1986,6243047.434
59,74,893477.193,6247457.289,891481.2,6246616
59,73,893477.193,6247457.289,894261.789,6244198.102
59,72,893477.193,6247457.289,891798.608,6253877.724
59,71,893477.193,6247457.289,897281.479,6245629.767
59,70,893477.193,6247457.289,893292.114,6241409.167
59,69,893477.193,6247457.289,893897.244,6243347.565
59,68,893477.193,6247457.289,895042.932,6243817.841
59,67,893477.193,6247457.289,892512.4,6245621.7
59,66,893477.193,6247457.289,895165.897,6245720.823
59,65,893477.193,6247457.289,894486.781,6248894.943
59,64,893477.193,6247457.289,894855.983,6247409.194
59,63,893477.193,6247457.289,894769.226,6243117.443
59,62,893477.193,6247457.289,895878.92,6247215.69
59,61,893477.193,6247457.289,895664.219,6245175.359
59,60,893477.193,6247457.289,890974.361,6251308.49
58,195,899936.488,6248962.317,900626.3369,6253112.184
58,194,899936.488,6248962.317,899962.6971,6251047.65
58,193,899936.488,6248962.317,898360.8419,6249231.89
58,191,899936.488,6248962.317,902518.0489,6247189.228
58,190,899936.488,6248962.317,903115.7029,6248328.979
58,189,899936.488,6248962.317,899142.4554,6252598.436
58,188,899936.488,6248962.317,899652.3352,6251059.146
58,186,899936.488,6248962.317,901234.2054,6254146.527
58,185,899936.488,6248962.317,899255.6088,6249530.409
58,184,899936.488,6248962.317,896259.7889,6247501.291
58,182,899936.488,6248962.317,898140.7095,6250264.237
58,181,899936.488,6248962.317,896109.477,6249277.96
58,180,899936.488,6248962.317,894782.8435,6252089.149
58,179,899936.488,6248962.317,893572.6591,6250200.509
58,177,899936.488,6248962.317,893031.9905,6248778.506
58,176,899936.488,6248962.317,895189.3055,6244277.833
58,175,899936.488,6248962.317,894474.0396,6248609.383
58,174,899936.488,6248962.317,895066.1113,6243303.233
58,173,899936.488,6248962.317,897817.951,6248248.827
58,172,899936.488,6248962.317,902428.6381,6247977.304
58,171,899936.488,6248962.317,895931.1183,6251813.658
58,170,899936.488,6248962.317,897221.6731,6254280.26
58,169,899936.488,6248962.317,893041.6517,6244378.633
58,168,899936.488,6248962.317,898248.009,6245355.938
58,167,899936.488,6248962.317,894828.0179,6249954.883
58,166,899936.488,6248962.317,895291.0231,6251467.41
58,165,899936.488,6248962.317,893782.4458,6252279.328
58,164,899936.488,6248962.317,894740.5409,6251293.16
58,163,899936.488,6248962.317,894164.4941,6251897.209
58,162,899936.488,6248962.317,896776.7877,6252796.681
58,160,899936.488,6248962.317,896488.4487,6248556.281
58,159,899936.488,6248962.317,900195.4364,6248526.496
58,158,899936.488,6248962.317,902419.753,6247500.901
58,157,899936.488,6248962.317,899730.7909,6245873.57
58,156,899936.488,6248962.317,897882.4761,6244654.36
58,155,899936.488,6248962.317,900153.4479,6248867.131
58,154,899936.488,6248962.317,894749.1433,6243568.352
58,153,899936.488,6248962.317,898500.9082,6246755.937
58,152,899936.488,6248962.317,897286.6513,6247185.555
58,151,899936.488,6248962.317,896631.6547,6247762.015
58,150,899936.488,6248962.317,900202.6795,6246895.042
58,149,899936.488,6248962.317,895735.968,6253146.208
58,147,899936.488,6248962.317,903458.1749,6247335.19
58,146,899936.488,6248962.317,901672.3426,6254377.7
58,144,899936.488,6248962.317,895958.0381,6253459.031
58,143,899936.488,6248962.317,897767.2279,6247251.124
58,142,899936.488,6248962.317,899303.8602,6247252.014
58,141,899936.488,6248962.317,899681.8593,6247197.84
58,139,899936.488,6248962.317,900263.7652,6246510.953
58,138,899936.488,6248962.317,894425.1735,6243088.405
58,137,899936.488,6248962.317,899756.3707,6251531.358
58,136,899936.488,6248962.317,895099.7515,6249659.798
58,135,899936.488,6248962.317,896114.4621,6247824.183
58,133,899936.488,6248962.317,900728.7969,6246903.486
58,131,899936.488,6248962.317,893879.1175,6247855.605
58,128,899936.488,6248962.317,895263.7109,6247423.294
58,127,899936.488,6248962.317,897487.6186,6250156.936
58,126,899936.488,6248962.317,901228.7378,6252522.538
58,125,899936.488,6248962.317,893249.3762,6244927.335
58,124,899936.488,6248962.317,899112.5379,6254097.162
58,123,899936.488,6248962.317,903633.12,6247536.366
58,122,899936.488,6248962.317,899076.1026,6253026.675
58,121,899936.488,6248962.317,898887.4503,6247539.568
58,120,899936.488,6248962.317,895396.9513,6247783.149
58,119,899936.488,6248962.317,893593.292,6243572.637
58,117,899936.488,6248962.317,902150.6696,6253418.113
58,116,899936.488,6248962.317,895444.2526,6243478.332
58,115,899936.488,6248962.317,898797.9989,6249686.688
58,114,899936.488,6248962.317,897966.3836,6245337.298
58,113,899936.488,6248962.317,892716.6781,6253417.617
58,111,899936.488,6248962.317,899975.3757,6252197.331
58,108,899936.488,6248962.317,902716.2938,6247587.541
58,107,899936.488,6248962.317,899641.6743,6251421.266
58,106,899936.488,6248962.317,892999.4991,6251972.58
58,105,899936.488,6248962.317,897200.104,6253609.11
58,104,899936.488,6248962.317,902162.4159,6248296.579
58,103,899936.488,6248962.317,895177.0332,6248868.822
58,102,899936.488,6248962.317,895112.6536,6243116.88
58,101,899936.488,6248962.317,899260.222,6252858.947
58,100,899936.488,6248962.317,896307.021,6248669.911
58,99,899936.488,6248962.317,897718.9648,6244490.821
58,98,899936.488,6248962.317,895781.1484,6248121.332
58,97,899936.488,6248962.317,901763.6392,6248361.94
58,96,899936.488,6248962.317,898380.303,6252031.261
58,95,899936.488,6248962.317,896593.139,6249091.066
58,93,899936.488,6248962.317,896612.597,6241831.259
58,92,899936.488,6248962.317,894567.2561,6245376.225
58,90,899936.488,6248962.317,893016.4,6250461.1
58,89,899936.488,6248962.317,893389.241,6243986.462
58,88,899936.488,6248962.317,898113.833,6245597.724
58,86,899936.488,6248962.317,896260.6064,6243816.926
58,84,899936.488,6248962.317,892958.915,6252347.393
58,83,899936.488,6248962.317,891936.9185,6251109.496
58,82,899936.488,6248962.317,894713.221,6250499.28
58,80,899936.488,6248962.317,896036.539,6250234.585
58,78,899936.488,6248962.317,898218.726,6251175.439
58,77,899936.488,6248962.317,894529.7,6248105.3
58,76,899936.488,6248962.317,898620.7,6247103.47
58,73,899936.488,6248962.317,894261.789,6244198.102
58,71,899936.488,6248962.317,897281.479,6245629.767
58,69,899936.488,6248962.317,893897.244,6243347.565
58,68,899936.488,6248962.317,895042.932,6243817.841
58,67,899936.488,6248962.317,892512.4,6245621.7
58,66,899936.488,6248962.317,895165.897,6245720.823
58,65,899936.488,6248962.317,894486.781,6248894.943
58,64,899936.488,6248962.317,894855.983,6247409.194
58,63,899936.488,6248962.317,894769.226,6243117.443
58,62,899936.488,6248962.317,895878.92,6247215.69
58,61,899936.488,6248962.317,895664.219,6245175.359
58,59,899936.488,6248962.317,893477.193,6247457.289
57,196,890079.414,6253450.521,886765.1685,6254353.526
57,192,890079.414,6253450.521,891245.3657,6253164.735
57,184,890079.414,6253450.521,896259.7889,6247501.291
57,181,890079.414,6253450.521,896109.477,6249277.96
57,180,890079.414,6253450.521,894782.8435,6252089.149
57,179,890079.414,6253450.521,893572.6591,6250200.509
57,178,890079.414,6253450.521,887648.8491,6254456.912
57,177,890079.414,6253450.521,893031.9905,6248778.506
57,175,890079.414,6253450.521,894474.0396,6248609.383
57,171,890079.414,6253450.521,895931.1183,6251813.658
57,170,890079.414,6253450.521,897221.6731,6254280.26
57,167,890079.414,6253450.521,894828.0179,6249954.883
57,166,890079.414,6253450.521,895291.0231,6251467.41
57,165,890079.414,6253450.521,893782.4458,6252279.328
57,164,890079.414,6253450.521,894740.5409,6251293.16
57,163,890079.414,6253450.521,894164.4941,6251897.209
57,162,890079.414,6253450.521,896776.7877,6252796.681
57,161,890079.414,6253450.521,890993.371,6253728.532
57,160,890079.414,6253450.521,896488.4487,6248556.281
57,149,890079.414,6253450.521,895735.968,6253146.208
57,148,890079.414,6253450.521,891372.3166,6254184.236
57,144,890079.414,6253450.521,895958.0381,6253459.031
